/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0039_image.jpg,843,282,1560,878,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0025_image.jpg,920,274,1679,911,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0028_image.jpg,660,277,1482,1051,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0022_image.jpg,905,325,1425,757,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0031_image.jpg,962,246,1754,894,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0008_image.jpg,881,342,1502,867,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0004_image.jpg,652,325,1014,585,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0041_image.jpg,800,313,1416,829,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0007_image.jpg,846,307,1501,847,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0038_image.jpg,842,288,1551,874,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0037_image.jpg,802,265,1537,863,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0002_image.jpg,924,412,1096,558,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0013_image.jpg,1065,376,1432,687,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0034_image.jpg,769,285,1452,848,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0026_image.jpg,778,282,1465,864,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0047_image.jpg,773,288,1442,839,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0017_image.jpg,774,294,1410,842,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0033_image.jpg,846,276,1568,875,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0030_image.jpg,842,278,1536,853,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0000_image.jpg,808,432,914,499,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0036_image.jpg,711,254,1415,866,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0042_image.jpg,710,299,1402,868,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0014_image.jpg,849,298,1530,858,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0045_image.jpg,764,309,1431,859,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0044_image.jpg,750,307,1390,840,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0043_image.jpg,715,302,1371,852,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0048_image.jpg,780,293,1455,849,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0011_image.jpg,451,307,1202,953,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0023_image.jpg,868,282,1536,836,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0006_image.jpg,956,208,1913,1006,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0010_image.jpg,817,294,1484,858,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0029_image.jpg,824,287,1500,848,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0035_image.jpg,757,273,1436,839,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0016_image.jpg,876,307,1530,845,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0018_image.jpg,827,313,1452,845,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0050_image.jpg,775,294,1452,851,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0020_image.jpg,814,330,1412,818,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0024_image.jpg,882,281,1561,840,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0019_image.jpg,828,308,1446,846,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0009_image.jpg,731,273,1473,927,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0005_image.jpg,792,349,1260,739,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0001_image.jpg,1027,420,1150,525,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/b2365de5-858e-40b3-b782-68fdc6068389/0012_image.jpg,806,332,1261,721,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0027_image.jpg,381,384,484,451,0
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0021_image.jpg,619,421,668,459,0
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0015_image.jpg,274,443,436,502,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0003_image.jpg,1075,408,1326,520,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0032_image.jpg,0,294,34,452,0
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0046_image.jpg,666,131,1146,690,2
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0049_image.jpg,645,93,1136,660,2
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0040_image.jpg,498,441,538,479,2
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0039_image.jpg,348,408,491,469,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0025_image.jpg,479,388,554,446,0
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0028_image.jpg,313,374,436,450,0
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0022_image.jpg,587,401,641,442,0
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0031_image.jpg,0,328,185,452,0
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0008_image.jpg,1121,320,1173,362,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0004_image.jpg,681,409,960,536,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0051_image.jpg,661,101,1148,665,2
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0041_image.jpg,297,427,367,481,2
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0007_image.jpg,1139,399,1181,435,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0038_image.jpg,544,449,616,478,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0037_image.jpg,1342,331,1388,364,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0002_image.jpg,903,438,1064,501,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0013_image.jpg,492,441,579,481,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0034_image.jpg,1080,440,1124,471,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0026_image.jpg,434,383,522,444,0
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0047_image.jpg,654,100,1142,662,2
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0017_image.jpg,0,445,172,572,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0033_image.jpg,1082,436,1124,466,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0030_image.jpg,102,348,295,451,0
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0000_image.jpg,613,448,767,508,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0036_image.jpg,1286,348,1325,378,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0042_image.jpg,508,416,591,453,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0014_image.jpg,397,446,511,493,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0045_image.jpg,665,133,1142,684,2
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0044_image.jpg,671,100,1150,655,2
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0043_image.jpg,672,108,1154,665,2
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0048_image.jpg,649,57,1149,632,2
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0011_image.jpg,543,435,607,464,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0023_image.jpg,553,400,612,446,0
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0006_image.jpg,1182,382,1216,414,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0010_image.jpg,544,437,600,463,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0029_image.jpg,223,362,375,451,0
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0035_image.jpg,1055,424,1114,460,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0016_image.jpg,93,442,341,521,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0018_image.jpg,684,411,725,442,0
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0050_image.jpg,653,101,1141,664,2
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0020_image.jpg,647,425,691,460,0
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0024_image.jpg,518,394,584,446,0
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0019_image.jpg,667,418,709,451,0
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0009_image.jpg,1061,390,1182,477,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0005_image.jpg,1252,424,1287,454,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0001_image.jpg,643,444,802,507,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/9ca144df-4438-40ae-a7e3-227ba1885844/0012_image.jpg,533,437,605,471,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0185_image.jpg,682,402,971,606,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0188_image.jpg,698,395,987,604,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0070_image.jpg,1122,399,1163,431,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0027_image.jpg,1160,362,1213,396,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0128_image.jpg,1322,392,1414,433,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0021_image.jpg,1050,386,1100,422,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0168_image.jpg,696,395,985,603,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0015_image.jpg,943,418,984,448,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0104_image.jpg,234,407,337,453,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0065_image.jpg,1149,393,1195,425,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0003_image.jpg,702,482,749,514,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0179_image.jpg,681,402,965,604,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0096_image.jpg,678,417,746,451,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0201_image.jpg,666,353,1222,745,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0194_image.jpg,679,396,969,605,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0130_image.jpg,1470,392,1568,437,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0119_image.jpg,870,404,924,440,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0032_image.jpg,1188,356,1237,388,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0114_image.jpg,956,418,1014,452,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0091_image.jpg,795,419,855,451,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0046_image.jpg,1068,434,1113,465,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0192_image.jpg,686,396,974,603,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0193_image.jpg,683,398,972,606,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0217_image.jpg,710,375,1269,772,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0169_image.jpg,695,395,983,602,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0165_image.jpg,701,398,988,604,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0220_image.jpg,788,363,1354,777,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0049_image.jpg,1083,428,1130,459,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0052_image.jpg,1101,419,1150,451,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0141_image.jpg,1271,362,1326,403,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0178_image.jpg,647,394,950,599,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0101_image.jpg,399,335,497,382,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0127_image.jpg,1241,396,1329,435,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0162_image.jpg,706,396,995,604,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0063_image.jpg,1154,396,1201,428,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0164_image.jpg,699,396,986,603,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0190_image.jpg,695,396,982,603,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0208_image.jpg,658,351,1228,751,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0117_image.jpg,1008,420,1060,454,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0218_image.jpg,708,352,1266,755,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0040_image.jpg,1125,398,1168,430,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0129_image.jpg,1396,395,1491,437,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0197_image.jpg,668,396,960,606,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0198_image.jpg,666,397,957,606,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0107_image.jpg,310,441,394,482,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0134_image.jpg,1424,361,1501,406,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0083_image.jpg,919,425,968,457,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0216_image.jpg,647,345,1238,762,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0079_image.jpg,977,425,1020,456,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0108_image.jpg,289,494,371,534,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0057_image.jpg,1131,411,1181,444,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0074_image.jpg,1057,410,1096,442,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0110_image.jpg,913,415,954,448,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0039_image.jpg,1141,404,1185,435,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0115_image.jpg,977,416,1037,451,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0025_image.jpg,1133,366,1187,401,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0222_image.jpg,736,354,1285,744,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0145_image.jpg,1175,383,1220,421,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0071_image.jpg,1105,401,1144,433,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0171_image.jpg,684,396,972,604,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0028_image.jpg,1175,360,1228,394,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0022_image.jpg,1070,382,1121,417,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0200_image.jpg,674,395,975,613,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0031_image.jpg,1204,355,1254,387,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0187_image.jpg,700,395,989,604,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0080_image.jpg,967,425,1012,456,1
/home/zixu/Extra_Disk/Dataset/ROB535/all/deploy/trainval/af3ae5e6-27ef-4699-beb3-f2c72831a594/0142_image.jpg,1232,362,1280,401,1
